2,0.466105
2,0.662795
2,0.417453
2,0.107732
2,0.26953
2,0.327684
2,0.423027
2,0.501871
2,0.20163
2,0.183386
2,0.155468
2,0.390628
2,0.414184
2,0.562274
2,0.297411
2,0.0776051
2,0.0372642
2,0.239982
2,0.216247
2,0.105521
2,0.253509
2,0.109262
2,0.134713
2,0.224561
2,0.364625
2,0.800289
2,0.187435
2,0.225152
2,0.210194
2,0.252285
2,0.267141
2,0.331666
2,0.143679
2,0.0438876
2,0.137101
2,0.254001
2,0.398915
2,0.846189
2,0.556823
2,0.433613
2,0.272907
2,0.308657
2,0.222751
2,0.0476812
2,0.0896288
2,0.207595
2,0.141978
2,0.164792
2,0.170876
2,0.873047
2,0.629589
2,0.0884468
2,0.130004
2,0.284009
2,0.236828
2,0.099843
2,0.0597387
2,0.31693
2,0.24824
2,0.188125
2,0.174783
2,0.808383
2,0.286852
2,0.0175709
2,0.231472
2,0.176403
2,0.23265
2,0.124387
2,0.0419372
2,0.19472
2,0.28626
2,0.220625
2,0.455152
2,0.702102
2,0.354946
2,0.0123676
2,0.124306
2,0.0605774
2,0.0631574
2,0.211336
2,0.249548
2,0.395794
2,0.386442
2,0.252368
2,0.324903
2,0.558479
2,0.243795
2,0.0961489
2,0.0861761
2,0.234925
2,0.168696
3,0.318661
3,0.337059
3,0.272395
3,0.451872
3,0.388735
3,0.592779
3,0.655535
3,0.457625
3,0.201535
3,0.148991
3,0.409724
3,0.176027
3,0.145805
3,0.123836
3,0.142594
3,0.166065
3,0.278309
3,0.328419
3,0.514562
3,0.258467
3,0.192754
3,0.141083
3,0.266028
3,0.316664
3,0.171095
3,0.0371075
3,0.117146
3,0.20567
3,0.225592
3,0.208567
3,0.717795
3,0.12381
3,0.123392
3,0.201925
3,0.223841
3,0.0814394
3,0.278109
3,0.0610519
3,0.0962595
3,0.130547
3,0.363684
3,0.354099
3,0.669648
3,0.591803
3,0.481525
3,0.117859
3,0.262842
3,0.202365
3,0.115043
3,0.0934436
3,0.15596
3,0.0394284
3,0.173158
3,0.197617
3,0.6757
3,0.583517
3,0.271732
3,0.199415
3,0.356314
3,0.156093
3,0.0404272
3,0.0380119
3,0.105339
3,0.0299765
3,0.166179
3,0.240068
3,0.7579
3,0.19934
3,0.135336
3,0.206103
3,0.258548
3,0.200293
3,0.128298
3,0.0464052
3,0.109
3,0.149902
3,0.219605
3,0.364059
3,0.585181
3,0.197893
3,0.102203
3,0.202376
3,0.210233
3,0.0711612
3,0.138139
3,0.124095
3,0.253707
3,0.355496
3,0.302014
3,0.333049
3,0.492504
3,0.160443
3,0.108399
3,0.18437
3,0.187881
3,0.15017
4,0.167305
4,0.0553255
4,0.125324
4,0.371768
4,0.318709
4,0.706299
4,0.534953
4,0.169756
4,0.321468
4,0.261632
4,0.512193
4,0.361422
4,0.255983
4,0.0988113
4,0.160892
4,0.124153
4,0.30714
4,0.288442
4,0.438351
4,0.246515
4,0.0586183
4,0.172175
4,0.218444
4,0.510209
4,0.199415
4,0.059265
4,0.0227688
4,0.285131
4,0.148103
4,0.45536
4,0.741088
4,0.0415959
4,0.133821
4,0.139481
4,0.339512
4,0.189517
4,0.175052
4,0.12
4,0.136508
4,0.0200365
4,0.25219
4,0.239595
4,0.66664
4,0.593639
4,0.544321
4,0.2475
4,0.132426
4,0.303359
4,0.143469
4,0.102432
4,0.169004
4,0.204228
4,0.0670255
4,0.107427
4,0.741938
4,0.597586
4,0.310016
4,0.294515
4,0.194956
4,0.316909
4,0.187355
4,0.308452
4,0.205969
4,0.239255
4,0.201992
4,0.154459
4,0.692258
4,0.294857
4,0.125073
4,0.107583
4,0.124436
4,0.334167
4,0.084147
4,0.178907
4,0.233718
4,0.236749
4,0.261482
4,0.31376
4,0.612226
4,0.388021
4,0.174943
4,0.071241
4,0.0880654
4,0.185867
4,0.333161
4,0.344999
4,0.386764
4,0.369375
4,0.311846
4,0.370818
4,0.456229
4,0.213247
4,0.267583
4,0.118337
4,0.200078
4,0.231493
5,0.563934
5,0.243306
5,0.226838
5,0.330913
5,0.471687
5,0.517455
5,0.782312
5,0.417527
5,0.108897
5,0.141286
5,0.122709
5,0.109205
5,0.285045
5,0.320423
5,0.220498
5,0.188887
5,0.475336
5,0.644425
5,0.628915
5,0.460262
5,0.141229
5,0.0583977
5,0.067179
5,0.0852049
5,0.381008
5,0.188351
5,0.193133
5,0.0845489
5,0.385681
5,0.707597
5,0.650051
5,0.421466
5,0.0238614
5,0.143731
5,0.172015
5,0.0965445
5,0.199232
5,0.0900635
5,0.145156
5,0.250635
5,0.358763
5,0.770911
5,0.569205
5,0.267455
5,0.3508
5,0.230016
5,0.232279
5,0.194392
5,0.347445
5,0.077296
5,0.0649348
5,0.126339
5,0.344572
5,0.632526
5,0.630598
5,0.230734
5,0.242765
5,0.325738
5,0.226116
5,0.0724419
5,0.284098
5,0.121933
5,0.224395
5,0.0520994
5,0.383704
5,0.488625
5,0.582456
5,0.215732
5,0.155448
5,0.0839476
5,0.151377
5,0.201102
5,0.313035
5,0.135541
5,0.0952984
5,0.217465
5,0.375015
5,0.604069
5,0.559268
5,0.494687
5,0.139523
5,0.0588487
5,0.0524309
5,0.130345
5,0.484478
5,0.289595
5,0.18059
5,0.183284
5,0.244441
5,0.500562
5,0.680569
5,0.541193
5,0.219689
5,0.167599
5,0.161105
5,0.138043
6,0.421995
6,0.179369
6,0.362603
6,0.301807
6,0.357746
6,0.522573
6,0.666745
6,0.432112
6,0.277338
6,0.194975
6,0.160356
6,0.0948341
6,0.31262
6,0.155268
6,0.264197
6,0.192491
6,0.39015
6,0.614254
6,0.636551
6,0.390984
6,0.155616
6,0.0664851
6,0.0550889
6,0.131307
6,0.304449
6,0.257029
6,0.109336
6,0.170688
6,0.300177
6,0.625334
6,0.628489
6,0.469853
6,0.146118
6,0.0837483
6,0.0938633
6,0.175381
6,0.243874
6,0.0872452
6,0.178084
6,0.177395
6,0.306618
6,0.651458
6,0.530155
6,0.171796
6,0.49945
6,0.275348
6,0.205908
6,0.165411
6,0.297466
6,0.240222
6,0.117505
6,0.0763934
6,0.367484
6,0.61208
6,0.67562
6,0.318731
6,0.274298
6,0.258136
6,0.141262
6,0.102479
6,0.169236
6,0.0813507
6,0.0558579
6,0.107909
6,0.345683
6,0.677406
6,0.438426
6,0.287749
6,0.140961
6,0.136262
6,0.0773287
6,0.243533
6,0.243339
6,0.162466
6,0.0819578
6,0.231684
6,0.281067
6,0.578379
6,0.553763
6,0.438449
6,0.133998
6,0.192561
6,0.142135
6,0.184349
6,0.421244
6,0.371028
6,0.1469
6,0.157098
6,0.224102
6,0.458747
6,0.581668
6,0.535753
6,0.17401
6,0.15702
6,0.109675
6,0.187264
7,0.391951
7,0.145413
7,0.337282
7,0.238379
7,0.273073
7,0.445147
7,0.582941
7,0.401075
7,0.393576
7,0.202309
7,0.311345
7,0.0305404
7,0.249609
7,0.0926527
7,0.259423
7,0.0734453
7,0.322349
7,0.55891
7,0.620611
7,0.539075
7,0.136385
7,0.135065
7,0.0559838
7,0.24495
7,0.354634
7,0.107361
7,0.147371
7,0.140644
7,0.293768
7,0.420496
7,0.494486
7,0.396466
7,0.308412
7,0.0726978
7,0.17252
7,0.224951
7,0.151442
7,0.123718
7,0.17173
7,0.234001
7,0.370486
7,0.51919
7,0.460539
7,0.277058
7,0.378238
7,0.266257
7,0.300475
7,0.258006
7,0.265666
7,0.0548407
7,0.135229
7,0.176634
7,0.296771
7,0.49683
7,0.564761
7,0.10292
7,0.159093
7,0.218673
7,0.279904
7,0.234031
7,0.240256
7,0.168081
7,0.202313
7,0.24448
7,0.38632
7,0.554882
7,0.431396
7,0.404157
7,0.0952857
7,0.0560634
7,0.142859
7,0.194812
7,0.289747
7,0.0938827
7,0.185692
7,0.251923
7,0.284667
7,0.518183
7,0.519669
7,0.402255
7,0.18383
7,0.277641
7,0.122214
7,0.302854
7,0.3152
7,0.539568
7,0.207495
7,0.329093
7,0.222056
7,0.544067
7,0.638693
7,0.60738
7,0.327327
7,0.128823
7,0.18873
7,0.233221
8,0.402379
8,0.357615
8,0.221425
8,0.339112
8,0.392963
8,0.675965
8,0.710524
8,0.346521
8,0.214834
8,0.281264
8,0.333943
8,0.204093
8,0.327991
8,0.337219
8,0.170127
8,0.168335
8,0.349604
8,0.716357
8,0.685922
8,0.439908
8,0.0568079
8,0.147544
8,0.173953
8,0.221067
8,0.521532
8,0.0608194
8,0.205516
8,0.283903
8,0.355928
8,0.649351
8,0.6511
8,0.260511
8,0.191305
8,0.119386
8,0.185512
8,0.109683
8,0.31236
8,0.272109
8,0.191467
8,0.277065
8,0.296492
8,0.651448
8,0.759693
8,0.47414
8,0.440989
8,0.179538
8,0.182009
8,0.236539
8,0.233519
8,0.281679
8,0.105336
8,0.234318
8,0.261783
8,0.512999
8,0.636591
8,0.574223
8,0.421493
8,0.30356
8,0.271488
8,0.115554
8,0.160919
8,0.160442
8,0.151449
8,0.18104
8,0.33125
8,0.539158
8,0.647016
8,0.323346
8,0.115303
8,0.13097
8,0.0991581
8,0.0333559
8,0.38209
8,0.214589
8,0.204894
8,0.303795
8,0.373569
8,0.547398
8,0.544022
8,0.400529
8,0.138968
8,0.101882
8,0.0532083
8,0.128307
8,0.394552
8,0.224188
8,0.222171
8,0.349767
8,0.410219
8,0.628729
8,0.746669
8,0.593082
8,0.176034
8,0.182871
8,0.310317
8,0.209007
9,0.368316
9,0.485092
9,0.122152
9,0.227042
9,0.342895
9,0.607944
9,0.662271
9,0.397097
9,0.194905
9,0.227271
9,0.209638
9,0.177157
9,0.484003
9,0.178851
9,0.12385
9,0.20557
9,0.457398
9,0.653493
9,0.570222
9,0.323786
9,0.025954
9,0.0979404
9,0.0887069
9,0.164132
9,0.260454
9,0.317576
9,0.095988
9,0.253049
9,0.314631
9,0.48168
9,0.676531
9,0.293092
9,0.0680797
9,0.175813
9,0.158302
9,0.203485
9,0.282522
9,0.0810381
9,0.171305
9,0.210142
9,0.432175
9,0.549605
9,0.545459
9,0.305956
9,0.557979
9,0.339642
9,0.166722
9,0.158939
9,0.221157
9,0.211362
9,0.099798
9,0.129184
9,0.340675
9,0.56956
9,0.555458
9,0.429023
9,0.337867
9,0.329329
9,0.260145
9,0.16137
9,0.214701
9,0.0273881
9,0.0835615
9,0.0663383
9,0.330309
9,0.622063
9,0.620903
9,0.260035
9,0.116991
9,0.118379
9,0.0729196
9,0.0648148
9,0.199904
9,0.098927
9,0.273929
9,0.245484
9,0.377962
9,0.559691
9,0.520313
9,0.336675
9,0.22533
9,0.0406941
9,0.0811737
9,0.078289
9,0.418341
9,0.328456
9,0.189263
9,0.376771
9,0.450657
9,0.574505
9,0.688996
9,0.503018
9,0.183162
9,0.190375
9,0.304309
9,0.309035
10,0.159483
10,0.0402615
10,0.406454
10,0.503348
10,0.500161
10,0.667682
10,1.04377
10,0.478692
10,0.148213
10,0.173081
10,0.196218
10,0.311902
10,0.230588
10,0.144475
10,0.330841
10,0.263013
10,0.486841
10,0.512958
10,0.857584
10,0.411271
10,0.133483
10,0.180691
10,0.206069
10,0.166352
10,0.414501
10,0.204302
10,0.217398
10,0.259016
10,0.255556
10,0.424572
10,0.913597
10,0.353811
10,0.183472
10,0.0815822
10,0.198802
10,0.188605
10,0.322788
10,0.0971992
10,0.339848
10,0.0862364
10,0.229532
10,0.436668
10,0.776494
10,0.175011
10,0.249971
10,0.367505
10,0.306475
10,0.217646
10,0.233482
10,0.090596
10,0.131854
10,0.174292
10,0.286745
10,0.471379
10,0.858048
10,0.353791
10,0.0836512
10,0.0928422
10,0.151523
10,0.0916776
10,0.0611646
10,0.0728828
10,0.299706
10,0.276349
10,0.303377
10,0.512072
10,0.978612
10,0.423156
10,0.0553482
10,0.0713055
10,0.223102
10,0.0245134
10,0.215497
10,0.071869
10,0.355556
10,0.402993
10,0.533367
10,0.740979
10,0.814985
10,0.574741
10,0.114374
10,0.193641
10,0.102108
10,0.177679
10,0.278405
10,0.438646
10,0.58752
10,0.324336
10,0.287709
10,0.4082
10,0.983771
10,0.653003
10,0.261726
10,0.149997
10,0.307015
10,0.31732
11,0.339986
11,0.0783733
11,0.435151
11,0.278639
11,0.367962
11,0.483897
11,0.930789
11,0.36666
11,0.0584324
11,0.236403
11,0.250062
11,0.0400022
11,0.114848
11,0.126637
11,0.153034
11,0.119391
11,0.43542
11,0.646012
11,0.882065
11,0.372868
11,0.204547
11,0.15712
11,0.055481
11,0.324704
11,0.586217
11,0.11132
11,0.332494
11,0.0608405
11,0.355153
11,0.344553
11,0.777199
11,0.430807
11,0.175422
11,0.253969
11,0.195255
11,0.107358
11,0.311995
11,0.231234
11,0.23737
11,0.133514
11,0.267721
11,0.457059
11,0.699583
11,0.392428
11,0.496525
11,0.345007
11,0.31218
11,0.423577
11,0.405715
11,0.231074
11,0.107284
11,0.0891389
11,0.219767
11,0.423306
11,0.504223
11,0.27775
11,0.34858
11,0.281201
11,0.226638
11,0.458401
11,0.387612
11,0.0469381
11,0.199222
11,0.0134143
11,0.337991
11,0.709347
11,0.798509
11,0.158358
11,0.20965
11,0.140166
11,0.293575
11,0.328573
11,0.350402
11,0.182258
11,0.237335
11,0.208356
11,0.510975
11,0.697607
11,0.58369
11,0.293764
11,0.142119
11,0.0995746
11,0.0774985
11,0.270651
11,0.590311
11,0.430008
11,0.133639
11,0.115712
11,0.175761
11,0.490224
11,0.746636
11,0.315624
11,0.107733
11,0.0921789
11,0.311178
11,0.317122
12,0.0835259
12,0.24268
12,0.208028
12,0.315307
12,0.365425
12,0.379204
12,0.978615
12,0.545549
12,0.127053
12,0.16859
12,0.236562
12,0.196553
12,0.276468
12,0.162859
12,0.0947828
12,0.233165
12,0.454045
12,0.571867
12,0.849755
12,0.331099
12,0.256833
12,0.226373
12,0.0186063
12,0.328915
12,0.587121
12,0.308115
12,0.306234
12,0.101382
12,0.414614
12,0.519473
12,0.796635
12,0.28345
12,0.185696
12,0.0974238
12,0.208321
12,0.45406
12,0.311397
12,0.475085
12,0.073859
12,0.181302
12,0.347383
12,0.631036
12,0.729091
12,0.231001
12,0.479882
12,0.359869
12,0.455579
12,0.599885
12,0.488915
12,0.352443
12,0.290137
12,0.25722
12,0.390844
12,0.449185
12,0.397038
12,0.161643
12,0.265952
12,0.239286
12,0.290572
12,0.395064
12,0.594696
12,0.343735
12,0.0743149
12,0.138259
12,0.506361
12,0.686911
12,0.793435
12,0.141539
12,0.110319
12,0.277447
12,0.395445
12,0.39161
12,0.47896
12,0.319311
12,0.0660204
12,0.241789
12,0.46257
12,0.667631
12,0.633914
12,0.32282
12,0.332576
12,0.0870249
12,0.100318
12,0.397661
12,0.581957
12,0.419225
12,0.135769
12,0.211258
12,0.299885
12,0.69489
12,0.747638
12,0.213021
12,0.0797158
12,0.135807
12,0.420781
12,0.529114
13,0.281342
13,0.254593
13,0.361645
13,0.348944
13,0.284427
13,0.367729
13,0.878742
13,0.513745
13,0.103049
13,0.153145
13,0.122371
13,0.169392
13,0.142825
13,0.120437
13,0.16439
13,0.147755
13,0.263323
13,0.0383606
13,0.794618
13,0.392121
13,0.105521
13,0.14067
13,0.137945
13,0.214451
13,0.230844
13,0.211921
13,0.199156
13,0.156936
13,0.136807
13,0.118358
13,0.73113
13,0.247176
13,0.232117
13,0.219389
13,0.316459
13,0.276835
13,0.314369
13,0.201845
13,0.0346342
13,0.228027
13,0.241383
13,0.240409
13,0.740805
13,0.340708
13,0.213627
13,0.133525
13,0.264441
13,0.314208
13,0.293723
13,0.14991
13,0.228439
13,0.0816942
13,0.136455
13,0.382061
13,0.549747
13,0.371043
13,0.123326
13,0.0690537
13,0.276181
13,0.34581
13,0.214904
13,0.0721574
13,0.212906
13,0.45237
13,0.347181
13,0.479996
13,0.67594
13,0.0568594
13,0.152893
13,0.218644
13,0.250163
13,0.0933771
13,0.44741
13,0.0845147
13,0.142243
13,0.395615
13,0.429148
13,0.72365
13,0.497081
13,0.278073
13,0.0764299
13,0.0640086
13,0.15733
13,0.299329
13,0.414712
13,0.148388
13,0.0652911
13,0.211055
13,0.521711
13,0.428133
13,0.575965
13,0.26958
13,0.142642
13,0.266196
13,0.410332
13,0.533344
14,0.422397
14,0.326296
14,0.247567
14,0.407968
14,0.227693
14,0.489296
14,0.755224
14,0.486746
14,0.115352
14,0.189358
14,0.0626757
14,0.108883
14,0.495733
14,0.244835
14,0.0783384
14,0.0499394
14,0.237135
14,0.399788
14,0.716083
14,0.446255
14,0.0690767
14,0.0871962
14,0.161601
14,0.0660011
14,0.305769
14,0.158767
14,0.332722
14,0.236633
14,0.236816
14,0.339727
14,0.624245
14,0.286112
14,0.115066
14,0.0639301
14,0.0817307
14,0.103265
14,0.258467
14,0.188595
14,0.10861
14,0.210495
14,0.292005
14,0.589598
14,0.588326
14,0.185504
14,0.284197
14,0.120006
14,0.155828
14,0.102714
14,0.278569
14,0.221157
14,0.222989
14,0.152343
14,0.29517
14,0.622526
14,0.392906
14,0.160385
14,0.171784
14,0.222237
14,0.115543
14,0.116367
14,0.350717
14,0.143105
14,0.0298781
14,0.229365
14,0.337887
14,0.659299
14,0.573438
14,0.0873356
14,0.142006
14,0.168916
14,0.128522
14,0.0851523
14,0.464076
14,0.102997
14,0.0527158
14,0.206027
14,0.481509
14,0.680575
14,0.280529
14,0.288844
14,0.230289
14,0.0528793
14,0.128402
14,0.0717222
14,0.40435
14,0.330342
14,0.100723
14,0.0837401
14,0.348718
14,0.662757
14,0.502686
14,0.198519
14,0.0850529
14,0.0468916
14,0.195909
14,0.180488
